#FeatureId,DATA_DATE,DATA_SRCE,DEC_LONG,DEC_LAT,PID,NAME,STATE,COUNTY,QUAD,LATITUDE,LONGITUDE,POS_DATUM,DATUM_TAG,POS_SRCE,ELEVATION,ELEV_DATUM,ELEV_SRCE,ELLIP_HT,ELLIP_SRCE,POS_ORDER,POS_CHECK,ELEV_ORDER,ELEV_CLASS,ELEV_CHECK,DIST_RATE,ELLP_ORDER,ELLP_CLASS,FIRST_RECV,LAST_RECV,LAST_COND,LAST_RECBY,SAT_USE,SAT_DATE,STABILITY
268,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1374,-106.63667, 35.19485,FO1374,NM 46 2,NM,BERNALILLO,LOS GRIEGOS (1990),35 11 41.47568(N),106 38 11.99880(W),NAD 83,(1992),ADJUSTED  , 1523.36 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
269,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1387,-106.62784, 35.19236,FO1387,NM 46 3,NM,BERNALILLO,LOS GRIEGOS (1990),35 11 32.49053(N),106 37 40.21461(W),NAD 83,(1992),ADJUSTED  , 1523.23 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
270,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1102,-106.61307, 35.18918,FO1102,NM 47 1,NM,BERNALILLO,ALAMEDA (1990),35 11 21.04003(N),106 36 47.03817(W),NAD 83,(1992),ADJUSTED  , 1524.15 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071109,GOOD            ,INDIV,,,C
271,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1121,-106.61183, 35.19430,FO1121,NM 47 1 A,NM,BERNALILLO,ALAMEDA (1990),35 11 39.46329(N),106 36 42.58875(W),NAD 83,(1992),ADJUSTED  , 1524.49 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071109,GOOD            ,INDIV,,,C
272,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1320,-106.64056, 35.12444,FO1320,NM 47 10,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 07 27.97213(N),106 38 26.00176(W),NAD 83,(1992),ADJUSTED  , 1514.95 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071107,GOOD            ,INDIV,Y,20071107,C
273,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1317,-106.64221, 35.11630,FO1317,NM 47 11,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 06 58.67557(N),106 38 31.96863(W),NAD 83,(1992),ADJUSTED  , 1515.28 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050115,MARK NOT FOUND  ,GEOCAC,,,C
274,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1324,-106.64354, 35.11390,FO1324,NM 47 12,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 06 50.04614(N),106 38 36.73643(W),NAD 83,(1992),ADJUSTED  , 1515.08 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050116,MARK NOT FOUND  ,GEOCAC,,,C
275,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1331,-106.64425, 35.11036,FO1331,NM 47 13,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 06 37.31169(N),106 38 39.30354(W),NAD 83,(1992),ADJUSTED  , 1515.23 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071107,GOOD            ,INDIV,,,C
276,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1300,-106.63689, 35.10980,FO1300,NM 47 13A,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 06 35.26918(N),106 38 12.81103(W),NAD 83,(1992),ADJUSTED  , 1524.08 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050116,MARK NOT FOUND  ,GEOCAC,,,C
277,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1338,-106.65657, 35.05127,FO1338,NM 47 18,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 04.56351(N),106 39 23.63975(W),NAD 83,(1992),ADJUSTED  , 1505.51 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041222,GOOD            ,GEOCAC,,,C
278,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1337,-106.65668, 35.04830,FO1337,NM 47 19,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 02 53.89013(N),106 39 24.04034(W),NAD 83,(1992),ADJUSTED  , 1505.43 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071110,GOOD            ,INDIV,,,C
279,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1116,-106.61813, 35.18161,FO1116,NM 47 2,NM,BERNALILLO,ALAMEDA (1990),35 10 53.81090(N),106 37 05.25486(W),NAD 83,(1992),ADJUSTED  , 1523.24 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071109,GOOD            ,INDIV,,,C
280,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1347,-106.65489, 35.04433,FO1347,NM 47 20,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 02 39.58190(N),106 39 17.59089(W),NAD 83,(1992),ADJUSTED  , 1506.37 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041222,GOOD            ,GEOCAC,,,C
281,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1344,-106.65590, 35.03978,FO1344,NM 47 21,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 02 23.20096(N),106 39 21.25497(W),NAD 83,(1992),ADJUSTED  , 1505.65 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041222,MARK NOT FOUND  ,GEOCAC,,,C
282,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1334,-106.65802, 35.02704,FO1334,NM 47 22,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 37.32694(N),106 39 28.88366(W),NAD 83,(1992),ADJUSTED  , 1504.56 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041221,MARK NOT FOUND  ,GEOCAC,,,C
283,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1323,-106.66133, 35.01041,FO1323,NM 47 23,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 00 37.48779(N),106 39 40.77975(W),NAD 83,(1992),ADJUSTED  , 1512.91 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
284,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1316,-106.66323, 35.00046,FO1316,NM 47 24,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 00 01.67255(N),106 39 47.61831(W),NAD 83,(1992),ADJUSTED  , 1512.55 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071106,MARK NOT FOUND  ,INDIV,,,C
285,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0892,-106.66500, 34.99183,EQ0892,NM 47 25,NM,BERNALILLO,ISLETA (1991),34 59 30.58855(N),106 39 53.99743(W),NAD 83,(1992),ADJUSTED  , 1507.92 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,MARK NOT FOUND  ,GEOCAC,,,C
286,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0906,-106.66626, 34.98454,EQ0906,NM 47 25 A,NM,BERNALILLO,ISLETA (1991),34 59 04.33394(N),106 39 58.54568(W),NAD 83,(1992),ADJUSTED  , 1501.79 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071107,GOOD            ,INDIV,,,C
287,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0916,-106.66750, 34.97861,EQ0916,NM 47 25 B,NM,BERNALILLO,ISLETA (1991),34 58 42.98227(N),106 40 03.01341(W),NAD 83,(1992),ADJUSTED  , 1499.41 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20130803,MARK NOT FOUND  ,INDIV,,,C
288,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0900,-106.65909, 34.99048,EQ0900,NM 47 26,NM,BERNALILLO,ISLETA (1991),34 59 25.72343(N),106 39 32.71104(W),NAD 83,(1992),ADJUSTED  , 1524.21 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,GOOD            ,GEOCAC,Y,20050117,C
289,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0909,-106.65437, 34.98886,EQ0909,NM 47 27,NM,BERNALILLO,ISLETA (1991),34 59 19.90827(N),106 39 15.74763(W),NAD 83,(1992),ADJUSTED  , 1548.35 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,MARK NOT FOUND  ,GEOCAC,,,C
290,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0901,-106.65736, 34.97793,EQ0901,NM 47 28,NM,BERNALILLO,ISLETA (1991),34 58 40.54636(N),106 39 26.50319(W),NAD 83,(1992),ADJUSTED  , 1529.01 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,MARK NOT FOUND  ,GEOCAC,,,C
291,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0889,-106.66014, 34.96179,EQ0889,NM 47 29,NM,BERNALILLO,ISLETA (1991),34 57 42.43364(N),106 39 36.48983(W),NAD 83,(1992),ADJUSTED  , 1524.01 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,GOOD            ,GEOCAC,,,C
292,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1130,-106.62397, 35.17659,FO1130,NM 47 3,NM,BERNALILLO,ALAMEDA (1990),35 10 35.72702(N),106 37 26.28563(W),NAD 83,(1992),ADJUSTED  , 1522.07 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
293,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0883,-106.66259, 34.95339,EQ0883,NM 47 30,NM,BERNALILLO,ISLETA (1991),34 57 12.20807(N),106 39 45.30973(W),NAD 83,(1992),ADJUSTED  , 1538.62 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050117,MARK NOT FOUND  ,GEOCAC,,,C
294,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0905,-106.66965, 34.91705,EQ0905,NM 47 31,NM,BERNALILLO,ISLETA (1991),34 55 01.37259(N),106 40 10.73370(W),NAD 83,(1992),ADJUSTED  , 1529.35 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
295,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0907,-106.67153, 34.91466,EQ0907,NM 47 32,NM,BERNALILLO,ISLETA (1991),34 54 52.76338(N),106 40 17.50253(W),NAD 83,(1992),ADJUSTED  , 1527.50 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
296,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0913,-106.68067, 34.90856,EQ0913,NM 47 33,NM,BERNALILLO,ISLETA (1991),34 54 30.81039(N),106 40 50.42473(W),NAD 83,(1992),ADJUSTED  , 1499.96 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
297,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1386,-106.62954, 35.16584,FO1386,NM 47 4,NM,BERNALILLO,LOS GRIEGOS (1990),35 09 57.02274(N),106 37 46.35970(W),NAD 83,(1992),ADJUSTED  , 1520.97 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
298,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1383,-106.63065, 35.15795,FO1383,NM 47 5,NM,BERNALILLO,LOS GRIEGOS (1990),35 09 28.63446(N),106 37 50.35530(W),NAD 83,(1992),ADJUSTED  , 1519.05 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
299,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1380,-106.63209, 35.15252,FO1380,NM 47 6,NM,BERNALILLO,LOS GRIEGOS (1990),35 09 09.07151(N),106 37 55.53459(W),NAD 83,(1992),ADJUSTED  , 1518.83 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
300,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1107,-106.61471, 35.15069,FO1107,NM 47 6A,NM,BERNALILLO,ALAMEDA (1990),35 09 02.49115(N),106 36 52.96464(W),NAD 83,(1992),ADJUSTED  , 1536.93 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050115,MARK NOT FOUND  ,GEOCAC,,,C
301,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1379,-106.63338, 35.14577,FO1379,NM 47 7,NM,BERNALILLO,LOS GRIEGOS (1990),35 08 44.75497(N),106 38 00.15769(W),NAD 83,(1992),ADJUSTED  , 1518.13 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050115,MARK NOT FOUND  ,GEOCAC,,,C
302,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1376,-106.63657, 35.13846,FO1376,NM 47 8,NM,BERNALILLO,LOS GRIEGOS (1990),35 08 18.44588(N),106 38 11.66926(W),NAD 83,(1992),ADJUSTED  , 1517.11 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071108,MARK NOT FOUND  ,INDIV,,,C
303,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1368,-106.63911, 35.13213,FO1368,NM 47 9,NM,BERNALILLO,LOS GRIEGOS (1990),35 07 55.65449(N),106 38 20.79938(W),NAD 83,(1992),ADJUSTED  , 1516.34 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050115,MARK NOT FOUND  ,GEOCAC,,,C
304,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1275,-106.70474, 35.02705,FO1275,NM 500 1,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 37.37666(N),106 42 17.07394(W),NAD 83,(1992),ADJUSTED  , 1504.01 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20050206,MARK NOT FOUND  ,GEOCAC,,,C
305,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1291,-106.68529, 35.02700,FO1291,NM 500 2,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 37.18207(N),106 41 07.05857(W),NAD 83,(1992),ADJUSTED  , 1505.08 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,1969    ,MONUMENTED      ,NMHD,,,C
306,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1299,-106.68017, 35.02691,FO1299,NM 500 3,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 36.89255(N),106 40 48.59417(W),NAD 83,(1992),ADJUSTED  , 1503.65 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20081023,MARK NOT FOUND  ,GEOCAC,,,C
307,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1303,-106.67422, 35.02709,FO1303,NM 500 4,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 37.51277(N),106 40 27.19010(W),NAD 83,(1992),ADJUSTED  , 1507.08 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20041222,MARK NOT FOUND  ,GEOCAC,,,C
308,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1307,-106.66935, 35.02708,FO1307,NM 500 5,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 37.47891(N),106 40 09.64416(W),NAD 83,(1992),ADJUSTED  , 1507.52 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1969    ,20071106,GOOD            ,INDIV,,,C
309,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1672,-106.61449, 35.04156,FO1672,NM BASE 1,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 02 29.60695(N),106 36 52.16615(W),NAD 83,(2011),ADJUSTED  , 1620.147,NAVD 88 ,ADJUSTED  ,1598.885,ADJUSTED,,,1,2,Y,,,,1987    ,20000414,GOOD            ,NGS,Y,20000414,A
310,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0207,-106.38778, 35.08028,FO0207,NM BER 10,NM,BERNALILLO,TIJERAS (1990),35 04 49.     (N),106 23 16.     (W),NAD 83,(1986),SCALED    , 1926.594,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,20061111,MARK NOT FOUND  ,GEOCAC,,,C
311,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0206,-106.37083, 35.09278,FO0206,NM BER 11,NM,BERNALILLO,SEDILLO (1995),35 05 34.     (N),106 22 15.     (W),NAD 83,(1986),SCALED    , 1953.729,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,MARK NOT FOUND  ,USGS,,,B
312,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0205,-106.35028, 35.10194,FO0205,NM BER 12,NM,BERNALILLO,SEDILLO (1995),35 06 07.     (N),106 21 01.     (W),NAD 83,(1986),SCALED    , 1984.103,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,GOOD            ,USGS,,,B
313,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0202,-106.28472, 35.10250,FO0202,NM BER 15,NM,BERNALILLO,SEDILLO (1995),35 06 09.     (N),106 17 05.     (W),NAD 83,(1986),SCALED    , 2160.453,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,GOOD            ,USGS,,,C
314,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0184,-106.37750, 35.03583,FO0184,NM BER 215,NM,BERNALILLO,TIJERAS (1990),35 02 09.     (N),106 22 39.     (W),NAD 83,(1986),SCALED    , 2060.882,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,POOR            ,USGS,,,A
315,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0189,-106.37944, 35.05333,FO0189,NM BER 217,NM,BERNALILLO,TIJERAS (1990),35 03 12.     (N),106 22 46.     (W),NAD 83,(1986),SCALED    , 1981.636,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,POOR            ,USGS,,,D
316,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0210,-106.44806, 35.06389,FO0210,NM BER 7,NM,BERNALILLO,TIJERAS (1990),35 03 50.     (N),106 26 53.     (W),NAD 83,(1986),SCALED    , 1811.510,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,1954    ,MARK NOT FOUND  ,USGS,,,B
317,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0208,-106.41167, 35.07528,FO0208,NM BER 9,NM,BERNALILLO,TIJERAS (1990),35 04 31.     (N),106 24 42.     (W),NAD 83,(1986),SCALED    , 1876.189,NAVD 88 ,ADJUSTED  ,,,,,2,0,Y,,,,1934    ,20061111,MARK NOT FOUND  ,GEOCAC,,,B
318,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ0295,-106.68056, 34.93000,EQ0295,O 2,NM,BERNALILLO,ISLETA (1991),34 55 48.     (N),106 40 50.     (W),NAD 83,(1986),SCALED    , 1494.846,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1909    ,1951    ,GOOD            ,CGS,,,A
319,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0224,-106.64722, 35.08250,FO0224,P 2 RESET,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 04 57.     (N),106 38 50.     (W),NAD 83,(1986),SCALED    , 1511.882,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1937    ,20030805,MARK NOT FOUND  ,USPSQD,,,D
320,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0222,-106.65222, 35.05444,FO0222,P 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 03 16.     (N),106 39 08.     (W),NAD 83,(1986),SCALED    , 1507.315,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,1982    ,MARK NOT FOUND  ,NGS,,,D
321,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0239,-106.60867, 35.12008,FO0239,P 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 12.3    (N),106 36 31.2    (W),NAD 83,(1986),HD_HELD2  , 1555.297,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20081201,GOOD            ,USACE,Y,20081201,C
322,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0229,-106.64556, 35.08528,FO0229,P 26,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 05 07.     (N),106 38 44.     (W),NAD 83,(1986),SCALED    , 1511.973,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1933    ,20030805,MARK NOT FOUND  ,USPSQD,,,D
323,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0818,-106.76500, 35.07556,FO0818,P 424,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 04 32.     (N),106 45 54.     (W),NAD 83,(1986),SCALED    , 1670.998,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1982    ,20060205,GOOD            ,GEOCAC,Y,19911002,B
324,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0873,-106.59359, 35.20782,FO0873,PITS,NM,BERNALILLO,ALAMEDA (1990),35 12 28.14731(N),106 35 36.93079(W),NAD 83,(1992),ADJUSTED  , 1549.809,NAVD 88 ,ADJUSTED  ,,,1,Y,1,2,Y,,,,1969    ,20071109,GOOD            ,INDIV,Y,20071109,C
325,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO1583,-107.04630, 35.02457,FO1583,POWER,NM,BERNALILLO,CANONCITO SCHOOL (1971),35 01 28.46602(N),107 02 46.67249(W),NAD 83,(1992),ADJUSTED  , 1721.12 ,NAVD 88 ,VERTCON   ,,,2,Y,,,,,,,1958    ,1972    ,GOOD            ,NGS,,,
326,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EQ1120,-106.99394, 34.99470,EQ1120,PUERCO,NM,BERNALILLO,DALIES NW (1991),34 59 40.91905(N),106 59 38.18874(W),NAD 83,(1992),ADJUSTED  , 1674.04 ,NAVD 88 ,VERTCON   ,,,3,Y,,,,,,,1946    ,1946    ,MONUMENTED      ,USGS,,,D
327,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0219,-106.65944, 35.01972,FO0219,Q 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 01 11.     (N),106 39 34.     (W),NAD 83,(1986),SCALED    , 1504.695,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20041222,MARK NOT FOUND  ,GEOCAC,,,C
328,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0240,-106.61333, 35.12000,FO0240,Q 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 12.     (N),106 36 48.     (W),NAD 83,(1986),SCALED    , 1556.382,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20041221,MARK NOT FOUND  ,GEOCAC,,,C
329,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0356,-106.57472, 35.05111,FO0356,Q 336,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 03 04.     (N),106 34 29.     (W),NAD 83,(1986),SCALED    , 1630.834,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,20061107,MARK NOT FOUND  ,GEOCAC,,,B
330,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0819,-106.77756, 35.07064,FO0819,Q 424,NM,BERNALILLO,LA MESITA NEGRA SE (1990),35 04 14.29983(N),106 46 39.22550(W),NAD 83,(2011),ADJUSTED  , 1715.472,NAVD 88 ,ADJUSTED  ,1693.919,ADJUSTED,,,1,2,Y,,,,1982    ,20140308,GOOD            ,COMPDA,Y,20140308,B
331,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0218,-106.66242, 35.00581,FO0218,R 224,NM,BERNALILLO,ALBUQUERQUE WEST (1990),35 00 20.9    (N),106 39 44.7    (W),NAD 83,(1986),HD_HELD2  , 1513.036,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20071106,GOOD            ,INDIV,,,C
332,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0241,-106.61333, 35.11972,FO0241,R 225,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 07 11.     (N),106 36 48.     (W),NAD 83,(1986),SCALED    , 1555.100,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1951    ,20041221,MARK NOT FOUND  ,GEOCAC,,,C
333,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0246,-106.62889, 35.14667,FO0246,R 26,NM,BERNALILLO,LOS GRIEGOS (1990),35 08 48.     (N),106 37 44.     (W),NAD 83,(1986),SCALED    , 1519.285,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1933    ,20050115,MARK NOT FOUND  ,GEOCAC,N,19941012,C
334,20140526,http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FO0357,-106.56778, 35.04250,FO0357,R 336,NM,BERNALILLO,ALBUQUERQUE EAST (1990),35 02 33.     (N),106 34 04.     (W),NAD 83,(1986),SCALED    , 1632.057,NAVD 88 ,ADJUSTED  ,,,,,1,2,Y,,,,1967    ,1967    ,MONUMENTED      ,CGS,,,B
